TF	Gene	Rank
Atf3	geminin	58199
Mitf	wash	58200
CG8924	mars	58201
CTCF	CG10417	58202
CG13624	h	58203
Myb	CG12204	58204
MTF-1	GAPcenA	58205
Trl	CG9754	58206
CG17612	CG9643	58207
Trl	CG2246	58208
dsx	CG10889	58209
Mrtf	CG2906	58210
CG3726	VhaSFD	58211
Lin29	CG4259	58212
exd	ytr	58213
Lin29	mle	58214
tgo	Uev1A	58215
CG31441	CG11523	58216
Mrtf	CG13295	58217
jim	CG7194	58218
CG3407	tho2	58219
jim	f-cup	58220
CHES-1-like	CG32368	58221
tna	Snoo	58222
CG9932	Roc2	58223
CG5953	CG12825	58224
rgr	CG6830	58225
apt	CG6293	58226
sd	Sec23	58227
NfI	Cpsf100	58228
M1BP	Ran	58229
fs(1)h	Caf1-180	58230
CG33213	glu	58231
Snoo	CG7379	58232
CG2116	dlt	58233
E(spl)mbeta-HLH	CG9422	58234
bun	CG3262	58235
svp	nst	58236
Su(var)2-HP2	Taf12	58237
srp	CG9947	58238
CG3847	CG6907	58239
CG32264	sw	58240
CG17359	CG1024	58241
pfk	PAN2	58242
CG10669	Taspase1	58243
vfl	Srp68	58244
CTCF	CG5862	58245
Myb	Fas1	58246
CG12104	CG7379	58247
Med	Dmtn	58248
bab2	CG31221	58249
ash1	slik	58250
CG18764	Nop56	58251
Ptx1	CG13890	58252
Hr78	CG3631	58253
Hnf4	Tollo	58254
CG4730	CG31510	58255
Set2	HDAC6	58256
emc	mrt	58257
svp	kappaTry	58258
E2f	prel	58259
Dek	san	58260
CTCF	CG5273	58261
CG6272	CG10082	58262
BEAF-32	Hus1-like	58263
E(spl)mbeta-HLH	ninaB	58264
dsx	CG1678	58265
Adf1	PKD	58266
fkh	CG4783	58267
Trl	RhoGAP18B	58268
E(spl)m3-HLH	Prosbeta1	58269
Lhr	CG2617	58270
Spps	EloB	58271
CG7987	CREG	58272
disco-r	CG17593	58273
M1BP	cactin	58274
Dp	tra	58275
Elba2	RhoGAP54D	58276
abd-A	Dh31-R	58277
svp	CG12025	58278
vfl	Fpps	58279
CG17829	Papst2	58280
Myb	CG8060	58281
apt	CG16953	58282
CG11723	Mes4	58283
CG8301	CG3021	58284
vfl	CG5626	58285
Dsp1	gish	58286
bun	CG18731	58287
bab2	CG5612	58288
tsh	Oatp33Eb	58289
jing	scny	58290
Set2	CG4165	58291
CG8301	MED25	58292
shn	CG10343	58293
Ptx1	CG11367	58294
wdn	PTP-ER	58295
CG4360	CG1677	58296
ush	Vap-33B	58297
crol	CG10425	58298
Cenp-C	CG5808	58299
CG8290	l(2)dtl	58300
Mnt	CG42361	58301
Mef2	CG34371	58302
CG32772	CG4230	58303
Myb	CG7971	58304
Snoo	CG5721	58305
bab2	pinta	58306
CG6175	CG11109	58307
fs(1)h	Ulp1	58308
klu	CG10927	58309
drm	HDAC6	58310
Mef2	jing	58311
mamo	CG8607	58312
Sry-beta	CG3021	58313
cyc	Eb1	58314
CG17612	CG7137	58315
klu	CG3448	58316
peb	Pp2A-29B	58317
CG2875	CG12499	58318
CG3726	CG8191	58319
Jarid2	CG10492	58320
CG17829	ash1	58321
CG9932	stai	58322
jim	Bgb	58323
vri	Rab14	58324
Rabex-5	Vml	58325
ken	CG7675	58326
E(spl)m3-HLH	CG15535	58327
drm	Shroom	58328
CG30020	CG7407	58329
CG17829	CG7006	58330
hb	msb1l	58331
phol	e(y)1	58332
Myb	CG4210	58333
CG12155	CG14194	58334
CG11906	homer	58335
Hnf4	trbl	58336
Ada2b	Surf6	58337
Gug	lilli	58338
CG12391	CycC	58339
CG15514	CG31441	58340
CG1647	Cdc16	58341
emc	CG12822	58342
grh	spen	58343
CG7987	alpha4GT1	58344
ranshi	l(2)35Cc	58345
CG17912	rti	58346
MBD-R2	CG1234	58347
Trl	CG30463	58348
CG5953	Uev1A	58349
BEAF-32	CG12121	58350
CG7372	pont	58351
ush	CG3009	58352
CG4730	mute	58353
bowl	Vps13	58354
Atf3	Rack1	58355
CG6791	Cwc25	58356
vri	CG11436	58357
cbt	CG32549	58358
maf-S	CG15908	58359
ush	blue	58360
E(spl)m3-HLH	CG13151	58361
CG1792	CG15107	58362
jim	san	58363
Med	ATP7	58364
mamo	l(2)37Cd	58365
Trl	wdp	58366
CG3847	Ssl1	58367
Dref	Slimp	58368
Set2	snama	58369
Atf3	sprt	58370
CG14710	O-fut1	58371
Ptx1	CG10116	58372
BEAF-32	dnt	58373
CG14710	RpII140	58374
Ssrp	CG9754	58375
CG31365	Pgam5	58376
CG9609	CG2116	58377
cbt	Fibp	58378
CG6791	CG4266	58379
tj	how	58380
CG7987	CG34293	58381
Dsp1	Herp	58382
Clamp	R	58383
CG10654	CG11671	58384
E(spl)mbeta-HLH	CG6654	58385
E(spl)m3-HLH	CG6841	58386
YL-1	CG1882	58387
svp	TfIIA-L	58388
cbt	CG9293	58389
MTA1-like	CG15209	58390
sqz	CG3558	58391
CG11970	CG4165	58392
pho	Bka	58393
crol	CG18473	58394
mirr	tan	58395
chif	RhoGAP54D	58396
Adf1	gcl	58397
CG32264	Dys	58398
BEAF-32	CG32344	58399
Lin29	lambdaTry	58400
hb	MED25	58401
Camta	Kdm4A	58402
disco-r	CG31323	58403
CG3726	HSPC300	58404
Cenp-C	Hrb98DE	58405
CG17385	CG12341	58406
emc	CG13994	58407
svp	CG3887	58408
CG32772	Sec5	58409
mod(mdg4)	hyd	58410
Ptx1	Grip128	58411
CG3847	Acn	58412
apt	l(1)G0232	58413
Trl	CG31778	58414
phol	CG12267	58415
CG4404	CG31343	58416
Mitf	CG7265	58417
drm	CG7922	58418
CG5953	JHDM2	58419
CG17328	CG6695	58420
jim	AGO3	58421
CG10904	Mapmodulin	58422
emc	CG2656	58423
hb	CG9754	58424
toy	mthl1	58425
mamo	RFeSP	58426
Sry-beta	egg	58427
E(spl)mbeta-HLH	Tmhs	58428
CG15073	CG17029	58429
ash1	CG5728	58430
CG14667	CG4866	58431
CG6272	CG13197	58432
CG17361	CG6182	58433
E2f2	CG2126	58434
trem	CG1598	58435
BEAF-32	CG8436	58436
CG7372	Spx	58437
Ptx1	NAAT1	58438
CG7987	gl	58439
vri	CG4622	58440
BEAF-32	CG7536	58441
disco-r	aph-1	58442
bbx	CG10949	58443
TFAM	Rab35	58444
bun	CG4820	58445
BEAF-32	CG5039	58446
tsh	CG1246	58447
Camta	EDTP	58448
Myb	CG7083	58449
mxc	CG33145	58450
so	gus	58451
chn	CG1647	58452
Ets98B	CG11722	58453
chn	ebi	58454
Hr39	CAHbeta	58455
emc	Idgf4	58456
CG10654	CstF-50	58457
CG17385	CG7967	58458
Adf1	ACC	58459
z	CG1674	58460
bowl	escl	58461
CG6175	CG30109	58462
phol	pix	58463
CG32772	CG8712	58464
CG32772	CG5045	58465
CG6276	CG9505	58466
CG8301	W	58467
mid	pgant4	58468
CG8301	CG5727	58469
bab2	CG9941	58470
su(Hw)	CG42268	58471
CG8281	Dip1	58472
Ptx1	CG7044	58473
Adf1	CG31517	58474
CG4820	uri	58475
chn	Bacc	58476
CG6175	CkIIalpha	58477
bun	Prp38	58478
peb	Spn55B	58479
Hr78	Bet5	58480
dsx	CG5011	58481
CG13624	Sodh-1	58482
mid	CG1824	58483
ct	CG17108	58484
CG4820	CG11752	58485
drm	CG3714	58486
Myb	CG3589	58487
Hr78	Orc2	58488
Mes4	CG7379	58489
ct	qkr54B	58490
hb	CycB3	58491
CG17359	YL-1	58492
Met	pgant2	58493
rgr	CG9154	58494
CG8944	CG13096	58495
CG30020	Elp3	58496
CG17385	UbcD10	58497
ush	Rap2l	58498
CG8944	CG6406	58499
bab2	MESR6	58500
Atf3	GstD3	58501
chif	l(1)G0232	58502
NfI	CG12582	58503
phol	CG7971	58504
E(var)3-9	CG5339	58505
Trl	wds	58506
CG4282	CG7745	58507
CG6689	Ubi-p63E	58508
drm	CG14834	58509
CG3407	Kdm4A	58510
emc	CG5778	58511
mxc	cos	58512
phol	eIF-3p40	58513
trem	CG42359	58514
hb	eff	58515
tna	robo	58516
BEAF-32	Art8	58517
TFAM	CG3775	58518
so	nac	58519
Elba2	Ndc80	58520
mid	egh	58521
Med	PP2A-B'	58522
crol	Mtr3	58523
CG32264	botv	58524
Dip2	Sgf11	58525
zf30C	Dcp-1	58526
mirr	hyx	58527
dm	CG10338	58528
CG7928	CG4788	58529
CG2202	CG13344	58530
pnt	corn	58531
CG9705	Chrac-16	58532
tgo	bys	58533
Ada2b	CG11586	58534
Dek	eIF3-S8	58535
tgo	CG3704	58536
peb	Cdc27	58537
gfzf	dor	58538
Meics	CG5641	58539
CG3847	bic	58540
CG4820	Ucp4A	58541
drm	CG6171	58542
Set2	CG11596	58543
Dref	Aats-ser	58544
Atf3	CG3337	58545
CG6791	Clamp	58546
jim	CG12945	58547
rgr	Nedd8	58548
pho	CycK	58549
Dek	CG8578	58550
Myb	CG7600	58551
ush	CG10062	58552
CG15514	CG5808	58553
CG8290	CG9253	58554
CG33213	CG31855	58555
svp	PGRP-SC2	58556
CG4282	Patr-1	58557
Su(var)2-10	gro	58558
vfl	CG5335	58559
tsh	Iap2	58560
Dif	Tig	58561
CG11970	Fip1	58562
trem	Cap	58563
Med	Pglym78	58564
CG7987	Smu1	58565
z	Stam	58566
Ets98B	CG5110	58567
dsx	CG6660	58568
cyc	CG6353	58569
mld	Hml	58570
Jra	cyp33	58571
Adf1	Ripalpha	58572
jumu	msps	58573
cbt	CG2790	58574
ush	retm	58575
toy	Best1	58576
CG8089	CG8783	58577
Myb	CG9752	58578
CG6654	CG6950	58579
klu	CG6758	58580
CG6175	CG11583	58581
Hnf4	gammaSnap1	58582
ct	out	58583
disco-r	Tim8	58584
Su(var)3-7	Trf4-1	58585
fu2	CG11307	58586
Elba2	Ada2b	58587
Max	par-6	58588
pnt	sick	58589
Dip2	CG7928	58590
NC2alpha	CG4866	58591
pho	CG11030	58592
CG9705	CG3008	58593
ERR	CG1550	58594
E(spl)mbeta-HLH	mthl14	58595
dsx	MED25	58596
chn	CG6512	58597
peb	CG14408	58598
ci	Akap200	58599
phol	CG11555	58600
dsx	Fas2	58601
Ets98B	CG5880	58602
TFAM	IntS12	58603
M1BP	CG11617	58604
mamo	Argk	58605
Gug	CG11970	58606
vri	CG6412	58607
Chrac-16	Las	58608
BEAF-32	Vhl	58609
Rabex-5	CG18622	58610
bun	mago	58611
CTCF	betaCOP	58612
mxc	Smu1	58613
bun	CG14562	58614
CG7987	Arr1	58615
srp	Tsp2A	58616
mod(mdg4)	Cap-D2	58617
CG17912	fra	58618
Atf6	MYPT-75D	58619
CG9932	Pof	58620
Mitf	D19A	58621
drm	CG1316	58622
CG11970	CG1236	58623
MTF-1	Nelf-E	58624
Myb	trem	58625
dm	Sin1	58626
Rabex-5	Sgt	58627
Deaf1	Su(var)2-10	58628
CG31365	tsu	58629
phol	cutlet	58630
crol	RpS17	58631
Ets98B	Coq2	58632
bowl	sowah	58633
ci	Orc6	58634
Myb	elgi	58635
su(Hw)	CG16974	58636
CG4617	shark	58637
Sry-beta	jigr1	58638
Mes4	MED20	58639
mxc	Klp3A	58640
vri	CG6125	58641
Asciz	Nup75	58642
Mes4	mRpL17	58643
bun	Cerk	58644
Elba2	CG7326	58645
Rabex-5	CG2974	58646
Hr39	Nak	58647
Myb	mRpL50	58648
CG6791	slik	58649
CG34376	CG7183	58650
ct	CG4213	58651
Med	CG1888	58652
su(Hw)	thetaTry	58653
Ptx1	CG8728	58654
Ptx1	CG2321	58655
Med	Dhpr	58656
Trl	RpA-70	58657
Hr78	Ubi-p63E	58658
cyc	Mis12	58659
Ets98B	ste14	58660
CG32772	Ogg1	58661
CG4617	Myb	58662
dwg	scny	58663
stc	mdlc	58664
CG5953	CG8569	58665
ct	CG8668	58666
cbt	Sox14	58667
Taf1	snama	58668
Gug	gwl	58669
ewg	shrb	58670
disco-r	Cyp6d4	58671
hng1	CG2611	58672
dl	Ca-P60A	58673
Med	NC2beta	58674
disco-r	Ppat-Dpck	58675
Med	CG30415	58676
CG11902	CG15525	58677
Meics	bur	58678
bigmax	CG3566	58679
CG34376	Dmn	58680
NfI	CG4552	58681
vvl	sv	58682
Trl	CG10960	58683
ush	CG10265	58684
klu	CG7220	58685
row	CG31650	58686
bab2	Wee1	58687
mod(mdg4)	Blm	58688
CG4820	dom	58689
CG32264	CG7737	58690
Trl	wts	58691
peb	CG10581	58692
CG6175	CG14964	58693
shn	Oatp58Dc	58694
CG12942	Mat1	58695
NfI	CG3793	58696
Mnt	Trs23	58697
CG4820	hang	58698
mid	AstA	58699
jing	rho-7	58700
Hr39	Arfrp1	58701
Med	Srp72	58702
Atf6	CG42329	58703
Myb	alphaCOP	58704
CG18011	Pitslre	58705
CTCF	pim	58706
CG4404	CG10428	58707
CG9705	Ns2	58708
toy	HSPC300	58709
bowl	CG8080	58710
CG13624	jdp	58711
CG6272	CG10866	58712
Atf3	ldbr	58713
E(spl)mbeta-HLH	CG13631	58714
rgr	Sap47	58715
Chrac-16	CG15237	58716
fs(1)h	CG6945	58717
ush	CG8134	58718
cad	CG32669	58719
CG13624	CG10514	58720
ush	CG14480	58721
Mes4	CG5808	58722
Mes4	CG10343	58723
apt	CG1814	58724
sug	Vha36-1	58725
CG13624	CG13516	58726
Atf3	Scp2	58727
CG4282	lig	58728
CG7372	Rpb5	58729
CG4404	MKP-4	58730
emc	CG14741	58731
da	Cirl	58732
tna	Rb97D	58733
Xbp1	RpL3	58734
ash1	Ptp61F	58735
CG17829	Roc1a	58736
CTCF	CG34293	58737
shn	CG6766	58738
Mnt	CG5190	58739
Nf-YA	CG9467	58740
Xbp1	CG5703	58741
CG3726	CG6808	58742
CG31388	CG9147	58743
Cf2	eIF5B	58744
bbx	mip40	58745
Ets98B	CG6236	58746
HmgZ	Chrac-14	58747
CG32264	Ctr1A	58748
Dif	Hen1	58749
Zif	CG10139	58750
CG3726	Ziz	58751
Ravus	CG15814	58752
bowl	Sap47	58753
EcR	RnpS1	58754
NC2beta	CG7712	58755
phol	CG10628	58756
disco-r	mtTFB2	58757
drm	AdSS	58758
Hr78	Proc	58759
disco-r	CG17680	58760
TFAM	CG14749	58761
trem	Eaf6	58762
Rabex-5	RhoGAP68F	58763
Snoo	mbo	58764
Camta	CG8311	58765
Med	CG7630	58766
crol	Sh3beta	58767
BEAF-32	MESR6	58768
CG8301	CG14252	58769
drm	CG7639	58770
cyc	CG2685	58771
Hnf4	Tango14	58772
CG6175	CG13601	58773
CG31224	Ino80	58774
Chrac-16	CG9240	58775
phol	eIF2B-delta	58776
NfI	CG16756	58777
z	CG30020	58778
vfl	yip2	58779
vfl	CG33332	58780
Meics	Su(var)205	58781
CG9932	Smu1	58782
hang	MESR4	58783
vri	escl	58784
Cf2	CG9992	58785
klu	l(1)G0144	58786
D1	CG15107	58787
Ptx1	CG3999	58788
Dif	Flo2	58789
vfl	CG8602	58790
Thd1	CG10754	58791
CG32772	Irk3	58792
CG6272	CG8379	58793
Hr39	noc	58794
Myb	ubl	58795
tsh	CG12290	58796
Ravus	CG7265	58797
mxc	Top3beta	58798
jing	ITP	58799
bab2	Pp1alpha-96A	58800
CG11560	CG9890	58801
tna	Ag5r2	58802
CG14441	CG7705	58803
Hnf4	Top2	58804
CG6175	Gp93	58805
Atf3	CG7630	58806
phol	Tes	58807
ken	Sep5	58808
sima	CG6812	58809
CG17359	mRpS11	58810
tsh	CG10904	58811
Adf1	CG6282	58812
Lin29	Cpr47Ea	58813
BEAF-32	Gbeta13F	58814
bun	CG5001	58815
BEAF-32	ctp	58816
Myb	CG12121	58817
CG11902	CG5098	58818
CG17359	CG1434	58819
CG8388	janA	58820
crol	CG31098	58821
vfl	frj	58822
TFAM	ACC	58823
cnc	CG6833	58824
BEAF-32	EndoA	58825
MTF-1	Obp56e	58826
E2f2	CG7766	58827
CG6791	polybromo	58828
CG17328	ald	58829
CG10321	CG14194	58830
CG3281	pont	58831
apt	CG4538	58832
Set2	CG9300	58833
Trl	CG11337	58834
ush	Gga	58835
Mef2	Xe7	58836
disco-r	Papss	58837
mxc	su(Hw)	58838
Med	zfh1	58839
CG3726	SF1	58840
mamo	CG3605	58841
CG5953	debcl	58842
CG32264	C1GalTA	58843
Atf3	CG10068	58844
CG33213	CG13484	58845
Mef2	bip2	58846
CTCF	Thiolase	58847
tsh	Ppat-Dpck	58848
Hnf4	cav	58849
Myb	CG14482	58850
tna	Der-2	58851
NfI	Mtk	58852
Dek	CG4495	58853
wek	CG5745	58854
ush	CG3368	58855
ssp	BEAF-32	58856
Myb	rush	58857
Thd1	S6k	58858
mid	CG31675	58859
mirr	CG4004	58860
Hr78	CG4679	58861
peb	p38a	58862
Med	imd	58863
CG11970	Dok	58864
ct	Flo2	58865
CG13624	achi	58866
CG2889	CG31793	58867
Hr39	CG12121	58868
Meics	DNApol-eta	58869
Chrac-16	CG4169	58870
drm	Mal-A5	58871
CG3281	Det	58872
CG12744	CG14997	58873
sug	CG17168	58874
CG13624	CG15747	58875
Thd1	oys	58876
pho	Pka-R1	58877
CG6813	CG10702	58878
maf-S	mRpL16	58879
CHES-1-like	BTBD9	58880
sug	kuk	58881
Mes2	CG32176	58882
YL-1	CG7220	58883
disco-r	Pex5	58884
shn	CG9323	58885
Ssrp	Uba1	58886
ct	sel	58887
CG17829	Dpy-30L1	58888
vfl	CG17765	58889
Adf1	coil	58890
tna	CG11447	58891
CG14965	CG8460	58892
BEAF-32	CG12818	58893
BEAF-32	CG13086	58894
Su(var)2-10	Sirt7	58895
Dif	CG3894	58896
Hmg-2	ZnT49B	58897
Ada2b	CTCF	58898
Med	CG7275	58899
Myb	CG17896	58900
cbt	hpo	58901
CG2199	RhoGEF4	58902
Trl	CG2224	58903
CG12744	Rab39	58904
CG10669	CG7650	58905
TFAM	Kap-alpha1	58906
bigmax	shrb	58907
shn	olf186-F	58908
Ets98B	sea	58909
Camta	Vps35	58910
tsh	Pex14	58911
CG5953	GalNAc-T2	58912
Snoo	CG12702	58913
CG32772	CG31104	58914
Mitf	CG5946	58915
Ssrp	CG30183	58916
Hnf4	CG18542	58917
vvl	sba	58918
HmgZ	Gadd45	58919
phol	CG9205	58920
Ets98B	rhea	58921
svp	CG31935	58922
CG15436	CG11444	58923
Myb	cag	58924
CG5953	CG2875	58925
Atf3	mRpS17	58926
bbx	CG42249	58927
mamo	ldbr	58928
Usf	rb	58929
phol	CG18081	58930
tsh	Fsn	58931
CG11723	Lrr47	58932
Nf-YC	CG32537	58933
dsx	CG42335	58934
dsx	CG31103	58935
Dif	CG30344	58936
klu	Mal-A6	58937
CG6272	CG3011	58938
NfI	Mmp2	58939
NfI	CG8032	58940
bun	RpL9	58941
apt	alpha-Man-IIb	58942
CG3065	Cctgamma	58943
Camta	bur	58944
crol	CG2091	58945
E(var)3-9	CG5808	58946
CG9305	CG9853	58947
bbx	CG17765	58948
Myb	CG6567	58949
Ssrp	CG7609	58950
chn	CG5676	58951
Atf3	l(1)G0469	58952
Jra	CG13364	58953
CG1529	CG7006	58954
CG32264	Tsp42El	58955
ranshi	CG4617	58956
CG4404	CG7255	58957
Cenp-C	CG10265	58958
CG17359	CG12608	58959
ken	Atg8a	58960
pnt	Gapdh2	58961
crol	RpL27	58962
psq	Pdk1	58963
peb	Hydr1	58964
bbx	CG1657	58965
peb	CG10927	58966
bab2	Galk	58967
CG5953	mdy	58968
wdn	Rox8	58969
Deaf1	mip120	58970
CG34376	CG4729	58971
CG3726	Rap2l	58972
Ravus	CG7550	58973
E(spl)mbeta-HLH	CG2789	58974
NfI	Rab10	58975
CG4707	x16	58976
bowl	CG8460	58977
Dsp1	CG5009	58978
vfl	CG7841	58979
CG4282	CG5522	58980
klu	Pk17E	58981
CG8301	CG30460	58982
MTA1-like	CG11927	58983
Mitf	CG18081	58984
svp	CG5787	58985
CG9609	ligatin	58986
jim	CG5694	58987
CG11247	SAK	58988
CG34376	Acox57D-p	58989
ct	CG16985	58990
CG2202	DNApol-iota	58991
Dek	CG14722	58992
CG33213	Mcm5	58993
CTCF	nst	58994
CG15514	CG10265	58995
Elba2	CG14442	58996
Atf6	Surf1	58997
shn	opm	58998
CG15514	CG1665	58999
Lhr	CG11982	59000
Hnf4	CG5463	59001
CG3726	not	59002
CG6791	CG11970	59003
l(3)neo38	TfIIFbeta	59004
Myb	CG9536	59005
E(var)3-9	CG17598	59006
zf30C	CG10754	59007
CG33213	CG8187	59008
Bap170	eIF-3p66	59009
Trl	CycE	59010
mld	CG7255	59011
shn	Dredd	59012
dwg	rept	59013
NfI	Axs	59014
tna	CG4502	59015
CG18011	Zir	59016
Myb	CG14074	59017
jumu	l(3)04053	59018
Atf3	Atg12	59019
CG6175	CG18327	59020
l(3)neo38	ph-p	59021
Elba2	CG7705	59022
CG13624	CG17260	59023
CG4404	Galphai	59024
CG7987	CG42354	59025
CG4404	Prosbeta7	59026
BEAF-32	Su(var)205	59027
Chrac-16	Cdc42	59028
CG11902	CG11596	59029
CG17385	CG7911	59030
CG8089	CG3652	59031
ct	Hsf	59032
cyc	CG10824	59033
bbx	CG16985	59034
CG11456	CG6841	59035
Dsp1	CG15735	59036
ush	Tes	59037
maf-S	CG11388	59038
cg	SRm160	59039
klu	CG5455	59040
CG6175	Csl4	59041
CG2202	CG8300	59042
tj	Cip4	59043
CG6654	CG1597	59044
BEAF-32	UbcD4	59045
tj	CG10353	59046
ush	CG13993	59047
CG6175	CG4230	59048
rgr	Nup44A	59049
peb	CG15514	59050
bowl	Nedd8	59051
dm	CG7745	59052
BEAF-32	rasp	59053
tj	CG5262	59054
Ada2b	Abp1	59055
vfl	Tango7	59056
aop	TAF1C-like	59057
Snoo	CG2781	59058
Dsp1	pst	59059
ci	CG14671	59060
CG4282	Sas-4	59061
BEAF-32	CG32641	59062
NFAT	ana1	59063
pnt	Aats-his	59064
Camta	CG12404	59065
CG10431	Ho	59066
E(var)3-9	Khc	59067
MTF-1	CG17556	59068
NFAT	Drak	59069
CG17359	Ski6	59070
CG17359	CG1518	59071
CG6813	ranshi	59072
pnt	Ddx1	59073
CG17385	Rrp45	59074
CG4820	CG14478	59075
Thd1	CG11586	59076
CkIIalpha-i1	fng	59077
CG9932	Oseg1	59078
Thd1	CG14502	59079
tna	CG5131	59080
CG34376	l(2)gd1	59081
Ets98B	CG32281	59082
svp	CG11999	59083
Trl	Pat1	59084
CG3407	CG4936	59085
CG7987	spn-A	59086
Zif	CG1789	59087
pnt	Rab7	59088
ct	stv	59089
Hnf4	CG3437	59090
NfI	CG7997	59091
Thd1	CG32544	59092
mod(mdg4)	CG5522	59093
sqz	CG14711	59094
CG17385	Tsp96F	59095
Hr39	CG10688	59096
mirr	CG3655	59097
CG8924	su(s)	59098
shn	CG9682	59099
Myb	SMC1	59100
sug	AdSS	59101
Lin29	CG2641	59102
Chrac-16	mRpS7	59103
rgr	Prosalpha5	59104
peb	CG33774	59105
rgr	Caps	59106
vfl	Kmn1	59107
pnt	CG7910	59108
CG31441	RfC3	59109
disco-r	Cpr47Ea	59110
CG2199	CG11583	59111
CG30020	CG7338	59112
CG9932	gus	59113
CG6175	CG10089	59114
Myb	CG6808	59115
wek	crl	59116
CG8159	CG15100	59117
Usf	Hlc	59118
Dif	Tsp26A	59119
BEAF-32	CG32625	59120
hang	csw	59121
polybromo	Hlc	59122
cbt	CG2023	59123
vri	CG13323	59124
jim	ClC-b	59125
Camta	CG3662	59126
Nf-YA	CG1622	59127
CG10274	barr	59128
CG32772	CG4447	59129
fs(1)h	CG42232	59130
chn	Orct	59131
mamo	Ciao1	59132
CG4820	Sin	59133
mxc	CG11190	59134
ash1	Ge-1	59135
jim	CG3224	59136
CG9705	Rs1	59137
CG12155	RYBP	59138
CG4404	CG8858	59139
CG8301	CG7523	59140
M1BP	CG7598	59141
Ets98B	CG9505	59142
retn	CG7778	59143
cic	CG11486	59144
CG11723	CG17328	59145
CG7987	lark	59146
hng2	Ntmt	59147
mod(mdg4)	CG4751	59148
CG12659	CG11781	59149
vri	CG15611	59150
klu	CG3511	59151
Trl	CG9005	59152
CTCF	Klc	59153
Met	CG14245	59154
CG32772	Lasp	59155
CTCF	CG11309	59156
apt	CYLD	59157
Set2	Mcm5	59158
CG14710	Galphai	59159
disco-r	CG11790	59160
drm	CG9932	59161
cbt	asun	59162
MTA1-like	PpV	59163
z	Akap200	59164
CG13624	CG4806	59165
CG30020	CG7840	59166
tj	CG9394	59167
mamo	Miro	59168
Atf6	CG5068	59169
CG4360	brm	59170
GATAe	CG10444	59171
CG10904	CG12253	59172
cad	CG43078	59173
Camta	CG11486	59174
Thd1	CG8490	59175
CG9932	Ser7	59176
drm	CG4995	59177
fd68A	sqd	59178
mirr	Six4	59179
E(spl)m3-HLH	eff	59180
Dek	CG9300	59181
ct	Parg	59182
CG17385	Mipp2	59183
dsx	sra	59184
Myb	CG12042	59185
Myb	Cpr47Ea	59186
CG8478	Rrp45	59187
Hnf4	CG5792	59188
Hnf4	CG13091	59189
Myb	rdgC	59190
CG10565	Amun	59191
CG32772	CG11899	59192
Gug	CG14478	59193
E(spl)mbeta-HLH	dgt6	59194
vri	Nsf2	59195
Su(var)2-HP2	oys	59196
CG11560	CG2063	59197
CG7372	Art3	59198
Rabex-5	Atg9	59199
Ets98B	blp	59200
Rabex-5	CG5721	59201
CG11398	CG2990	59202
Atf3	cyp33	59203
emc	CG1358	59204
CG3847	msl-1	59205
CG3838	MEP-1	59206
dsx	BthD	59207
abd-A	Galphas	59208
dsx	CAHbeta	59209
CG15601	eIF-5A	59210
BEAF-32	CG8206	59211
Myb	CG10333	59212
bab2	CG10082	59213
tsh	Fancl	59214
ftz-f1	Elba2	59215
CG6791	Nup214	59216
E2f2	phr	59217
CG6689	Adf1	59218
dsx	CG31548	59219
row	CG9776	59220
Atf6	plu	59221
Gug	mam	59222
onecut	Jabba	59223
CG12155	Vps26	59224
Snoo	CG9915	59225
Bgb	Arpc5	59226
Trl	Pgd	59227
polybromo	eIF-3p40	59228
ush	slif	59229
Hnf4	CG14102	59230
CG13624	CG30339	59231
bun	Lon	59232
CG17385	RanBP3	59233
Med	CG1518	59234
E(spl)m3-HLH	CG32816	59235
MTF-1	CG10077	59236
Ssrp	az2	59237
CG18011	CG7747	59238
Myb	LanB1	59239
CkIIalpha-i1	CG14450	59240
her	SmF	59241
CG32264	isoQC	59242
CHES-1-like	spi	59243
CG8290	CG1416	59244
Atf3	etaTry	59245
pnt	CG10472	59246
NC2beta	CG8370	59247
Elba2	Ulp1	59248
NfI	CG7265	59249
dl	qless	59250
HmgZ	CG3348	59251
CG17829	CG2926	59252
ken	Ca-beta	59253
CG6175	alpha-Est9	59254
bun	CG5168	59255
CG7357	GCC88	59256
CG11696	CG1792	59257
drm	zfh1	59258
ct	Adgf-A	59259
Dsp1	alt	59260
pnt	cib	59261
CG14710	nonA-l	59262
wdn	CG3857	59263
CG4730	Su(var)3-7	59264
nub	stumps	59265
vfl	CG2943	59266
NfI	CG10338	59267
CkIIalpha-i1	zuc	59268
onecut	Spn88Ea	59269
Med	cib	59270
TFAM	CG8378	59271
CG15514	wash	59272
disco-r	CG18745	59273
Xbp1	CG3192	59274
Jarid2	Ocrl	59275
Myb	CG6689	59276
grau	CG13484	59277
Atf6	ZnT63C	59278
Myb	CG7139	59279
CG8301	spirit	59280
Myb	zf30C	59281
drm	CHIP	59282
vri	l(3)02640	59283
Trl	CG5254	59284
ci	Cat	59285
vri	CG6808	59286
polybromo	Aats-tyr	59287
Camta	rost	59288
Med	ico	59289
jing	CG15877	59290
bowl	Aos1	59291
dm	AdSS	59292
Myb	Rala	59293
CG12391	SF2	59294
ush	Dip1	59295
Sry-beta	kuk	59296
CG6808	mip40	59297
NfI	CG3680	59298
CG11617	Alas	59299
disco-r	CG7988	59300
